student_id,exam_type,grade,sub_segment,vle_total_clicks,avg_focus_duration_mins,phone_distraction_10min_count,parent_report_open_rate,assessment_avg_score,late_submission_ratio,anxiety_survey_score,night_study_ratio,churn_90d
STU_12641,LGS,8,Başlayamayan,81,15.1,3,0.45,38.8,0.85,5.8,0.46,0
STU_12642,YKS_TYT_AYT,12,Geceye Kayan,628,36.9,2,0.42,77.6,0.38,5.1,0.84,0
STU_12643,YKS_TYT_AYT,11,Telefonla Dağılan,396,18.4,12,0.54,76.7,0.7,3.9,0.39,1
STU_12644,LGS,8,Telefonla Dağılan,390,26.4,7,0.8,67.6,0.56,4.7,0.62,0
STU_12645,LGS,8,Yarıda Bırakan,210,22.7,1,0.64,31.1,0.69,3.2,0.38,1
STU_12646,YKS_TYT_AYT,Mezun,Yarıda Bırakan,240,11.9,1,0.71,39.0,0.57,4.3,0.12,1
STU_12647,YKS_TYT_AYT,12,Yarıda Bırakan,265,24.8,1,0.44,59.3,0.56,4.8,0.21,1
STU_12648,YKS_TYT_AYT,Mezun,Yarıda Bırakan,164,20.0,5,0.3,54.2,0.42,6.0,0.2,0
STU_12649,YKS_TYT_AYT,12,Telefonla Dağılan,510,21.4,9,0.7,58.7,0.39,7.2,0.27,0
STU_12650,LGS,8,Telefonla Dağılan,666,29.0,6,0.51,48.4,0.42,3.2,0.42,0
STU_12651,LGS,8,Telefonla Dağılan,440,24.0,5,0.62,61.4,0.29,4.6,0.48,1
STU_12652,LGS,8,Başlayamayan,178,4.7,0,0.21,45.9,0.68,5.4,0.43,1
STU_12653,LGS,8,Telefonla Dağılan,622,29.4,5,0.49,52.5,0.52,6.4,0.32,1
STU_12654,YKS_TYT_AYT,11,Başlayamayan,146,12.3,3,0.47,33.9,0.9,8.0,0.35,1
STU_12655,LGS,8,Başlayamayan,95,14.0,1,0.47,49.3,0.91,8.1,0.24,1
STU_12656,YKS_TYT_AYT,12,Geceye Kayan,462,26.2,4,0.28,71.2,0.26,7.1,0.73,0
STU_12657,YKS_TYT_AYT,12,Telefonla Dağılan,713,18.6,6,0.82,62.0,0.28,3.4,0.6,0
STU_12658,LGS,8,Telefonla Dağılan,422,30.6,1,0.51,61.7,0.54,3.7,0.19,0
STU_12659,YKS_TYT_AYT,11,Yarıda Bırakan,404,23.7,3,0.5,51.7,0.82,6.5,0.12,0
STU_12660,YKS_TYT_AYT,12,Geceye Kayan,554,44.4,4,0.39,71.4,0.16,3.3,0.9,1
STU_12661,YKS_TYT_AYT,Mezun,Telefonla Dağılan,500,20.1,3,0.49,53.5,0.33,5.6,0.89,0
STU_12662,LGS,8,Kaygıyla Erteleyen,385,25.8,3,0.46,78.6,0.75,6.9,0.07,1
STU_12663,YKS_TYT_AYT,12,Yarıda Bırakan,175,20.6,3,0.35,59.5,0.43,5.3,0.24,1
STU_12664,YKS_TYT_AYT,12,Geceye Kayan,549,36.7,2,0.41,71.7,0.29,5.5,0.79,0
STU_12665,LGS,8,Kaygıyla Erteleyen,487,31.2,3,0.64,72.2,0.69,10.0,0.54,1
STU_12666,LGS,8,Kaygıyla Erteleyen,291,25.5,2,0.49,67.7,0.89,9.6,0.29,0
STU_12667,YKS_TYT_AYT,12,Başlayamayan,115,15.2,0,0.07,61.3,0.75,7.6,0.63,1
STU_12668,YKS_TYT_AYT,12,Yarıda Bırakan,224,19.2,2,0.49,55.2,0.51,7.2,0.06,0
STU_12669,LGS,8,Yarıda Bırakan,409,16.0,3,0.5,64.7,0.44,5.6,0.57,1
STU_12670,YKS_TYT_AYT,11,Yarıda Bırakan,183,19.9,2,0.68,44.3,0.91,3.8,0.07,0
STU_12671,LGS,8,Kaygıyla Erteleyen,254,24.4,3,0.95,66.0,0.63,9.6,0.61,0
STU_12672,YKS_TYT_AYT,11,Başlayamayan,127,16.4,3,0.41,51.3,0.73,4.9,0.73,1
STU_12673,LGS,8,Başlayamayan,71,14.8,4,0.06,49.4,0.91,9.3,0.24,1
STU_12674,YKS_TYT_AYT,11,Yarıda Bırakan,319,21.1,4,0.49,66.6,0.34,4.8,0.4,0
STU_12675,LGS,8,Başlayamayan,146,11.3,4,0.15,58.5,0.84,6.5,0.12,1
STU_12676,LGS,8,Yarıda Bırakan,174,5.4,1,0.45,53.9,0.67,2.8,0.75,1
STU_12677,LGS,8,Kaygıyla Erteleyen,261,25.6,3,0.7,73.0,0.57,8.9,0.09,0
STU_12678,LGS,8,Telefonla Dağılan,519,30.6,6,0.56,52.1,0.36,3.0,0.54,0
STU_12679,YKS_TYT_AYT,Mezun,Başlayamayan,92,9.0,0,0.59,54.5,0.63,6.8,0.21,1
STU_12680,LGS,8,Yarıda Bırakan,261,19.5,1,0.3,44.6,0.43,4.3,0.45,0
STU_12681,YKS_TYT_AYT,12,Yarıda Bırakan,312,21.9,3,0.35,55.7,0.4,5.2,0.32,1
STU_12682,LGS,8,Başlayamayan,72,18.2,1,0.28,60.7,0.56,9.0,0.17,1
STU_12683,LGS,8,Telefonla Dağılan,611,16.0,7,0.73,50.9,0.18,7.4,0.53,0
STU_12684,LGS,8,Telefonla Dağılan,631,21.2,9,0.56,40.2,0.41,5.1,0.4,0
STU_12685,LGS,8,Telefonla Dağılan,524,24.0,2,0.59,34.4,0.48,1.8,0.44,0
STU_12686,LGS,8,Telefonla Dağılan,629,34.3,9,0.33,56.2,0.28,2.3,0.72,0
STU_12687,LGS,8,Başlayamayan,129,12.8,1,0.22,42.4,0.83,7.9,0.18,1
STU_12688,YKS_TYT_AYT,11,Geceye Kayan,685,37.5,5,0.44,73.7,0.59,4.9,0.93,0
STU_12689,LGS,8,Kaygıyla Erteleyen,237,25.4,1,0.68,75.9,0.63,8.7,0.32,0
STU_12690,YKS_TYT_AYT,12,Geceye Kayan,603,41.0,4,0.47,62.7,0.41,6.0,0.75,0
STU_12691,YKS_TYT_AYT,11,Başlayamayan,116,14.4,2,0.49,68.6,0.9,7.7,0.08,1
STU_12692,LGS,8,Geceye Kayan,507,34.6,4,0.42,66.3,0.37,7.9,0.92,0
STU_12693,YKS_TYT_AYT,Mezun,Kaygıyla Erteleyen,399,24.6,2,0.77,65.2,0.79,8.6,0.37,0
STU_12694,YKS_TYT_AYT,Mezun,Kaygıyla Erteleyen,399,41.6,4,0.9,69.9,0.56,8.4,0.31,1
STU_12695,YKS_TYT_AYT,12,Başlayamayan,102,17.6,2,0.09,47.3,0.67,4.4,0.2,1
STU_12696,YKS_TYT_AYT,12,Telefonla Dağılan,477,16.0,9,0.22,44.7,0.58,5.3,0.66,0
STU_12697,LGS,8,Geceye Kayan,539,21.8,1,0.31,51.6,0.22,4.8,0.91,0
STU_12698,YKS_TYT_AYT,12,Telefonla Dağılan,646,22.4,9,0.86,51.6,0.38,5.9,0.47,1
STU_12699,YKS_TYT_AYT,Mezun,Telefonla Dağılan,408,3.0,10,0.65,78.5,0.66,4.3,0.84,0
STU_12700,YKS_TYT_AYT,11,Geceye Kayan,433,45.7,5,0.89,82.6,0.63,5.9,0.86,1
STU_12701,YKS_TYT_AYT,11,Yarıda Bırakan,304,24.4,1,0.3,58.3,0.62,3.3,0.52,1
STU_12702,LGS,8,Telefonla Dağılan,617,17.0,4,0.65,76.0,0.28,5.9,0.45,0
STU_12703,LGS,8,Telefonla Dağılan,532,23.9,1,0.55,71.0,0.44,2.4,0.8,0
STU_12704,YKS_TYT_AYT,11,Geceye Kayan,762,34.6,7,0.8,63.2,0.15,5.3,0.86,0
STU_12705,YKS_TYT_AYT,12,Başlayamayan,159,8.7,2,0.19,67.4,0.56,7.2,0.02,1
STU_12706,LGS,8,Telefonla Dağılan,738,28.0,10,0.49,77.3,0.53,3.5,0.45,0
STU_12707,LGS,8,Telefonla Dağılan,439,21.5,3,0.6,74.7,0.56,4.5,0.53,1
STU_12708,LGS,8,Kaygıyla Erteleyen,265,38.6,1,0.64,100.0,0.49,7.8,0.17,0
STU_12709,LGS,8,Telefonla Dağılan,418,22.5,5,0.32,73.9,0.24,5.5,0.64,0
STU_12710,YKS_TYT_AYT,12,Geceye Kayan,514,34.1,1,0.5,54.2,0.36,4.9,0.67,1
STU_12711,YKS_TYT_AYT,Mezun,Geceye Kayan,442,25.6,6,0.51,58.6,0.64,10.0,0.77,1
STU_12712,LGS,8,Başlayamayan,93,10.8,1,0.37,34.6,0.81,8.4,0.59,0
STU_12713,LGS,8,Yarıda Bırakan,322,16.5,1,0.6,58.5,0.62,3.3,0.29,0
STU_12714,LGS,8,Başlayamayan,171,8.7,0,0.18,37.3,0.4,6.4,0.39,1
STU_12715,LGS,8,Yarıda Bırakan,271,18.6,4,0.56,62.5,0.3,4.6,0.45,0
STU_12716,YKS_TYT_AYT,Mezun,Telefonla Dağılan,546,23.0,4,0.48,65.8,0.77,4.7,0.48,1
STU_12717,YKS_TYT_AYT,11,Geceye Kayan,759,45.1,4,0.52,67.1,0.16,2.1,0.76,0
STU_12718,YKS_TYT_AYT,Mezun,Kaygıyla Erteleyen,225,36.2,3,0.79,86.4,0.84,9.3,0.19,0
STU_12719,LGS,8,Başlayamayan,137,5.9,4,0.18,41.7,0.79,6.0,0.1,0
STU_12720,YKS_TYT_AYT,12,Başlayamayan,71,10.3,2,0.32,43.6,0.85,5.8,0.19,1
STU_12721,YKS_TYT_AYT,11,Telefonla Dağılan,502,27.7,6,0.84,71.1,0.24,3.7,0.73,1
STU_12722,YKS_TYT_AYT,Mezun,Telefonla Dağılan,577,41.0,6,0.88,58.8,0.41,4.7,0.27,1
STU_12723,YKS_TYT_AYT,Mezun,Yarıda Bırakan,316,20.5,3,0.22,55.4,0.55,4.5,0.36,1
STU_12724,LGS,8,Geceye Kayan,709,36.3,7,0.54,85.9,0.59,5.9,0.89,0
STU_12725,LGS,8,Geceye Kayan,585,43.1,3,0.71,79.4,0.16,5.9,0.73,0
STU_12726,LGS,8,Yarıda Bırakan,283,22.6,2,0.53,42.5,0.56,4.1,0.26,0
STU_12727,LGS,8,Geceye Kayan,393,23.7,2,0.83,97.0,0.53,5.9,0.82,1
STU_12728,LGS,8,Yarıda Bırakan,125,33.8,2,0.26,59.8,0.3,3.0,0.24,1
STU_12729,YKS_TYT_AYT,12,Telefonla Dağılan,659,25.6,9,0.27,69.0,0.37,4.5,0.76,0
STU_12730,YKS_TYT_AYT,12,Telefonla Dağılan,427,18.7,6,0.43,50.4,0.62,4.2,0.77,0
STU_12731,YKS_TYT_AYT,11,Başlayamayan,82,7.5,4,0.27,45.7,0.74,6.2,0.7,1
STU_12732,LGS,8,Geceye Kayan,387,20.5,5,0.68,71.8,0.22,7.0,0.56,0
STU_12733,YKS_TYT_AYT,11,Yarıda Bırakan,326,23.8,0,0.4,51.4,0.39,4.6,0.36,0
STU_12734,YKS_TYT_AYT,11,Telefonla Dağılan,532,19.2,9,0.49,59.7,0.2,4.0,0.67,0
STU_12735,YKS_TYT_AYT,11,Yarıda Bırakan,302,22.8,3,0.45,51.4,0.34,4.2,0.22,1
STU_12736,YKS_TYT_AYT,12,Başlayamayan,86,8.5,1,0.13,61.4,0.86,6.9,0.5,0
STU_12737,YKS_TYT_AYT,Mezun,Başlayamayan,84,9.0,2,0.29,44.3,0.71,6.0,0.3,0
STU_12738,YKS_TYT_AYT,12,Telefonla Dağılan,381,16.9,3,0.42,69.6,0.24,5.1,0.23,0
STU_12739,LGS,8,Telefonla Dağılan,499,28.3,4,0.53,66.5,0.37,6.2,0.76,1
STU_12740,LGS,8,Yarıda Bırakan,330,22.0,2,0.2,49.3,0.86,4.5,0.15,0
STU_12741,LGS,8,Telefonla Dağılan,681,24.5,7,0.66,61.3,0.4,2.1,0.6,0
STU_12742,LGS,8,Telefonla Dağılan,686,22.4,7,0.74,78.9,0.61,2.6,0.47,1
STU_12743,LGS,8,Telefonla Dağılan,507,28.3,12,0.59,69.1,0.38,5.1,0.62,0
STU_12744,YKS_TYT_AYT,11,Telefonla Dağılan,409,16.9,5,0.5,73.1,0.5,3.0,0.3,1
STU_12745,YKS_TYT_AYT,12,Geceye Kayan,534,47.9,6,0.25,82.4,0.1,6.6,0.47,0
STU_12746,YKS_TYT_AYT,12,Telefonla Dağılan,420,21.3,7,0.6,65.0,0.57,3.6,0.53,0
STU_12747,LGS,8,Yarıda Bırakan,311,20.0,4,0.21,49.2,0.47,5.4,0.52,1
STU_12748,YKS_TYT_AYT,12,Başlayamayan,66,9.5,2,0.04,32.2,0.74,7.9,0.27,0
STU_12749,YKS_TYT_AYT,11,Yarıda Bırakan,330,23.7,1,0.39,46.8,0.65,5.6,0.41,0
STU_12750,LGS,8,Başlayamayan,164,14.3,1,0.65,53.3,0.59,9.8,0.22,0
STU_12751,YKS_TYT_AYT,11,Telefonla Dağılan,804,19.4,6,0.22,62.6,0.46,3.9,0.63,0
STU_12752,LGS,8,Yarıda Bırakan,229,24.8,2,0.59,59.4,0.72,6.0,0.19,1
STU_12753,LGS,8,Yarıda Bırakan,382,17.5,3,0.51,39.5,0.47,4.9,0.18,0
STU_12754,YKS_TYT_AYT,11,Kaygıyla Erteleyen,368,25.1,3,0.79,88.7,0.81,9.4,0.25,1
STU_12755,LGS,8,Yarıda Bırakan,313,6.7,2,0.4,40.3,0.69,5.8,0.51,1
STU_12756,YKS_TYT_AYT,12,Yarıda Bırakan,325,23.0,1,0.32,44.0,0.55,3.9,0.23,1
STU_12757,YKS_TYT_AYT,11,Başlayamayan,207,10.1,1,0.59,63.2,0.49,6.2,0.36,0
STU_12758,YKS_TYT_AYT,12,Kaygıyla Erteleyen,571,27.1,1,0.74,52.2,0.42,7.7,0.4,0
STU_12759,LGS,8,Başlayamayan,218,12.2,4,0.21,50.1,0.43,7.0,0.26,0
STU_12760,LGS,8,Yarıda Bırakan,237,12.3,4,0.31,36.6,0.47,5.8,0.18,1
STU_12761,LGS,8,Telefonla Dağılan,406,24.5,4,0.4,48.5,0.71,5.4,0.13,0
STU_12762,YKS_TYT_AYT,Mezun,Telefonla Dağılan,506,26.5,5,0.45,78.7,0.32,5.6,0.62,0
STU_12763,YKS_TYT_AYT,12,Telefonla Dağılan,513,18.2,5,0.72,76.4,0.51,5.4,0.54,1
STU_12764,LGS,8,Kaygıyla Erteleyen,257,36.7,0,0.53,77.0,0.78,8.2,0.11,1
STU_12765,YKS_TYT_AYT,12,Başlayamayan,50,6.9,1,0.31,71.9,0.22,7.5,0.09,0
STU_12766,YKS_TYT_AYT,11,Yarıda Bırakan,269,23.5,1,0.46,51.4,0.2,5.2,0.16,0
STU_12767,LGS,8,Yarıda Bırakan,273,14.1,0,0.63,61.8,0.37,4.1,0.76,0
STU_12768,YKS_TYT_AYT,12,Başlayamayan,177,13.9,3,0.28,45.0,0.81,5.6,0.19,0
STU_12769,YKS_TYT_AYT,11,Yarıda Bırakan,254,18.7,3,0.75,64.6,0.28,5.4,0.22,1
STU_12770,LGS,8,Yarıda Bırakan,250,20.6,4,0.56,48.5,0.48,5.9,0.2,0
STU_12771,LGS,8,Telefonla Dağılan,551,15.3,2,0.89,63.7,0.4,3.2,0.13,0
STU_12772,YKS_TYT_AYT,Mezun,Telefonla Dağılan,558,25.9,8,0.34,67.3,0.44,5.3,0.22,0
STU_12773,YKS_TYT_AYT,11,Yarıda Bırakan,305,25.4,0,0.24,42.7,0.34,6.0,0.56,1
STU_12774,YKS_TYT_AYT,11,Telefonla Dağılan,421,22.8,4,0.69,60.8,0.44,2.3,0.53,0
STU_12775,YKS_TYT_AYT,12,Yarıda Bırakan,216,22.9,1,0.5,56.8,0.63,3.2,0.34,1
STU_12776,LGS,8,Yarıda Bırakan,226,11.2,4,0.54,46.9,0.43,5.8,0.44,1
STU_12777,LGS,8,Telefonla Dağılan,582,19.9,8,0.59,44.6,0.7,4.9,0.9,1
STU_12778,YKS_TYT_AYT,12,Başlayamayan,72,14.5,0,0.43,42.7,0.7,7.8,0.36,1
STU_12779,LGS,8,Başlayamayan,124,9.4,1,0.11,51.5,0.54,5.5,0.13,0
STU_12780,LGS,8,Yarıda Bırakan,354,20.6,4,0.62,71.5,0.33,2.9,0.51,1
STU_12781,YKS_TYT_AYT,12,Geceye Kayan,658,23.7,4,0.48,61.1,0.75,6.7,0.85,1
STU_12782,YKS_TYT_AYT,12,Telefonla Dağılan,517,20.0,5,0.43,52.4,0.14,5.1,0.85,1
STU_12783,YKS_TYT_AYT,11,Başlayamayan,107,18.0,0,0.38,49.7,0.91,7.6,0.17,0
STU_12784,YKS_TYT_AYT,12,Kaygıyla Erteleyen,409,34.2,0,0.79,56.6,0.77,8.7,0.43,0
STU_12785,LGS,8,Telefonla Dağılan,465,19.6,9,0.78,57.4,0.53,3.6,0.83,0
STU_12786,YKS_TYT_AYT,12,Telefonla Dağılan,604,15.6,8,0.66,42.2,0.51,4.4,0.36,0
STU_12787,LGS,8,Kaygıyla Erteleyen,238,27.3,2,0.89,69.0,0.93,6.9,0.09,0
STU_12788,YKS_TYT_AYT,11,Yarıda Bırakan,290,14.3,5,0.65,59.4,0.48,4.8,0.15,0
STU_12789,YKS_TYT_AYT,Mezun,Yarıda Bırakan,166,26.2,3,0.43,69.3,0.22,6.4,0.48,0
STU_12790,YKS_TYT_AYT,12,Telefonla Dağılan,535,31.1,5,0.66,68.4,0.39,5.4,0.42,0
STU_12791,YKS_TYT_AYT,11,Telefonla Dağılan,613,22.5,1,0.68,51.7,0.74,3.5,0.4,0
STU_12792,YKS_TYT_AYT,12,Telefonla Dağılan,470,26.5,10,0.65,56.3,0.48,4.5,0.68,0
STU_12793,LGS,8,Telefonla Dağılan,408,24.0,5,0.35,54.7,0.42,6.4,0.35,1
STU_12794,YKS_TYT_AYT,12,Geceye Kayan,615,36.2,2,0.32,65.0,0.36,4.6,0.88,0
STU_12795,YKS_TYT_AYT,12,Geceye Kayan,702,24.3,3,0.67,74.5,0.28,3.6,0.66,1
STU_12796,LGS,8,Kaygıyla Erteleyen,284,21.9,1,0.69,58.7,0.65,8.0,0.03,0
STU_12797,YKS_TYT_AYT,12,Kaygıyla Erteleyen,284,35.5,3,0.22,87.9,0.74,6.8,0.6,1
STU_12798,YKS_TYT_AYT,Mezun,Geceye Kayan,668,29.6,2,0.37,70.2,0.62,6.1,0.75,0
STU_12799,LGS,8,Başlayamayan,115,17.8,4,0.17,50.0,0.57,8.7,0.34,1
STU_12800,YKS_TYT_AYT,12,Yarıda Bırakan,361,19.4,0,0.2,53.5,0.63,4.1,0.33,1
STU_12801,YKS_TYT_AYT,Mezun,Telefonla Dağılan,701,17.9,8,0.58,73.5,0.39,4.0,0.52,1
STU_12802,YKS_TYT_AYT,12,Kaygıyla Erteleyen,315,22.4,3,0.5,63.4,0.9,8.7,0.3,1
STU_12803,YKS_TYT_AYT,12,Telefonla Dağılan,631,27.2,8,0.76,67.9,0.48,3.1,0.64,0
STU_12804,YKS_TYT_AYT,Mezun,Telefonla Dağılan,620,25.8,6,0.76,50.3,0.49,4.1,0.7,0
STU_12805,YKS_TYT_AYT,12,Başlayamayan,123,4.6,3,0.45,38.8,0.74,8.1,0.6,0
STU_12806,YKS_TYT_AYT,12,Yarıda Bırakan,219,15.8,5,0.34,51.3,0.68,5.2,0.5,1
STU_12807,LGS,8,Telefonla Dağılan,288,10.5,7,0.56,69.3,0.66,4.8,0.44,1
STU_12808,YKS_TYT_AYT,Mezun,Başlayamayan,150,4.6,2,0.12,31.1,0.83,4.4,0.43,0
STU_12809,YKS_TYT_AYT,Mezun,Yarıda Bırakan,262,12.7,2,0.53,59.7,0.58,5.4,0.05,1
STU_12810,LGS,8,Yarıda Bırakan,180,25.0,2,0.59,51.6,0.33,6.1,0.59,1
STU_12811,YKS_TYT_AYT,12,Yarıda Bırakan,318,13.7,3,0.23,38.6,0.07,5.5,0.03,0
STU_12812,YKS_TYT_AYT,12,Telefonla Dağılan,435,30.3,6,0.71,64.8,0.37,5.5,0.38,0
STU_12813,LGS,8,Yarıda Bırakan,281,20.2,1,0.53,50.1,0.44,6.6,0.19,0
STU_12814,YKS_TYT_AYT,11,Telefonla Dağılan,479,28.8,9,0.69,55.6,0.58,5.8,0.75,0
STU_12815,YKS_TYT_AYT,12,Başlayamayan,77,12.4,2,0.24,33.6,0.86,7.5,0.39,0
STU_12816,YKS_TYT_AYT,12,Kaygıyla Erteleyen,200,33.2,1,0.55,91.9,0.91,7.6,0.34,1
STU_12817,LGS,8,Yarıda Bırakan,189,29.1,7,0.08,64.3,0.49,5.7,0.38,1
STU_12818,LGS,8,Telefonla Dağılan,353,18.9,8,0.55,66.8,0.51,3.7,0.46,1
STU_12819,LGS,8,Telefonla Dağılan,443,19.7,9,0.83,39.7,0.58,3.8,0.14,1
STU_12820,YKS_TYT_AYT,Mezun,Başlayamayan,66,14.9,1,0.11,76.2,0.77,7.2,0.24,1
STU_12821,LGS,8,Geceye Kayan,638,37.3,4,0.56,85.9,0.25,5.7,0.55,0
STU_12822,YKS_TYT_AYT,11,Telefonla Dağılan,416,29.7,3,0.67,86.1,0.25,1.5,0.51,1
STU_12823,LGS,8,Yarıda Bırakan,171,21.5,4,0.3,56.0,0.78,5.0,0.36,0
STU_12824,LGS,8,Başlayamayan,105,9.2,1,0.1,44.1,0.47,6.5,0.8,1
STU_12825,YKS_TYT_AYT,11,Geceye Kayan,529,24.5,4,0.78,68.0,0.1,6.1,0.87,0
STU_12826,YKS_TYT_AYT,12,Kaygıyla Erteleyen,264,21.3,3,0.78,76.8,0.87,7.5,0.33,0
STU_12827,LGS,8,Başlayamayan,64,4.0,2,0.06,37.4,0.65,5.7,0.13,0
STU_12828,YKS_TYT_AYT,12,Yarıda Bırakan,310,19.2,5,0.5,52.2,0.7,4.5,0.37,0
STU_12829,LGS,8,Kaygıyla Erteleyen,378,35.9,3,0.68,66.1,0.51,7.6,0.69,0
STU_12830,YKS_TYT_AYT,12,Telefonla Dağılan,522,21.3,4,0.42,62.5,0.57,4.8,0.76,0
STU_12831,YKS_TYT_AYT,Mezun,Kaygıyla Erteleyen,256,24.9,1,0.96,80.7,0.91,8.3,0.11,0
STU_12832,LGS,8,Yarıda Bırakan,275,26.5,1,0.27,57.8,0.46,5.0,0.39,1
STU_12833,LGS,8,Telefonla Dağılan,534,29.8,5,0.69,46.9,0.48,6.4,0.38,1
STU_12834,LGS,8,Yarıda Bırakan,283,18.9,4,0.46,50.0,0.59,7.8,0.25,0
STU_12835,YKS_TYT_AYT,12,Başlayamayan,130,7.5,3,0.27,40.7,0.55,10.0,0.1,1
STU_12836,YKS_TYT_AYT,12,Telefonla Dağılan,448,20.4,5,0.25,62.4,0.62,7.2,0.5,1
STU_12837,LGS,8,Geceye Kayan,591,37.6,3,0.8,75.9,0.23,6.6,0.73,0
STU_12838,YKS_TYT_AYT,12,Yarıda Bırakan,156,18.2,3,0.3,62.7,0.56,5.5,0.03,0
STU_12839,LGS,8,Yarıda Bırakan,332,17.2,3,0.09,50.8,0.41,4.3,0.73,0
STU_12840,LGS,8,Telefonla Dağılan,536,18.5,9,0.71,70.2,0.53,4.0,0.76,1
STU_12841,YKS_TYT_AYT,12,Telefonla Dağılan,673,21.6,2,0.59,71.8,0.48,2.7,0.66,1
STU_12842,YKS_TYT_AYT,12,Kaygıyla Erteleyen,380,44.6,1,0.54,74.8,0.77,6.9,0.67,1
STU_12843,YKS_TYT_AYT,12,Kaygıyla Erteleyen,315,18.9,0,0.84,63.1,0.85,10.0,0.65,0
STU_12844,YKS_TYT_AYT,11,Başlayamayan,148,19.6,1,0.41,24.1,0.62,8.5,0.28,1
STU_12845,LGS,8,Geceye Kayan,322,35.8,2,0.58,67.4,0.15,6.8,0.86,0
STU_12846,YKS_TYT_AYT,11,Kaygıyla Erteleyen,360,18.8,1,0.72,51.4,0.86,9.1,0.35,1
STU_12847,LGS,8,Kaygıyla Erteleyen,245,19.8,1,0.59,49.0,0.78,10.0,0.29,0
STU_12848,YKS_TYT_AYT,11,Telefonla Dağılan,337,23.2,12,0.73,73.6,0.3,6.6,0.36,1
STU_12849,LGS,8,Kaygıyla Erteleyen,216,33.2,2,0.67,36.1,0.8,8.0,0.25,0
STU_12850,YKS_TYT_AYT,12,Başlayamayan,100,4.4,0,0.11,41.6,0.61,7.4,0.09,1
STU_12851,LGS,8,Yarıda Bırakan,243,13.1,3,0.54,57.2,0.28,7.1,0.07,1
STU_12852,LGS,8,Kaygıyla Erteleyen,334,28.9,0,0.65,56.5,0.76,9.0,0.53,0
STU_12853,YKS_TYT_AYT,Mezun,Başlayamayan,91,7.9,2,0.18,38.8,0.4,5.9,0.54,1
STU_12854,LGS,8,Başlayamayan,112,17.7,1,0.08,61.5,0.72,7.3,0.36,0
STU_12855,YKS_TYT_AYT,11,Kaygıyla Erteleyen,310,34.0,1,0.79,83.2,0.74,7.4,0.14,1
STU_12856,LGS,8,Kaygıyla Erteleyen,412,30.1,3,0.9,77.6,0.18,7.5,0.64,1
STU_12857,LGS,8,Başlayamayan,147,11.4,2,0.06,48.3,0.92,5.6,0.79,0
STU_12858,LGS,8,Kaygıyla Erteleyen,322,27.5,4,0.84,59.8,0.62,7.9,0.1,0
STU_12859,LGS,8,Telefonla Dağılan,511,20.8,5,0.82,58.9,0.35,5.7,0.42,0
STU_12860,YKS_TYT_AYT,Mezun,Telefonla Dağılan,377,14.3,6,0.79,60.2,0.3,3.2,0.31,0
STU_12861,LGS,8,Kaygıyla Erteleyen,411,29.1,5,0.73,81.5,0.97,7.7,0.17,1
STU_12862,YKS_TYT_AYT,Mezun,Yarıda Bırakan,221,24.4,4,0.7,41.5,0.7,7.3,0.33,1
STU_12863,YKS_TYT_AYT,12,Başlayamayan,80,4.9,1,0.72,34.3,0.57,4.8,0.2,1
STU_12864,YKS_TYT_AYT,12,Yarıda Bırakan,184,9.7,1,0.55,50.0,0.53,4.6,0.26,1
STU_12865,YKS_TYT_AYT,12,Telefonla Dağılan,529,21.7,5,0.76,76.7,0.5,4.2,0.55,0
STU_12866,YKS_TYT_AYT,12,Telefonla Dağılan,662,21.0,4,0.57,70.5,0.21,5.0,0.39,1
STU_12867,YKS_TYT_AYT,Mezun,Kaygıyla Erteleyen,279,25.3,1,0.52,44.3,0.55,10.0,0.36,1
STU_12868,LGS,8,Kaygıyla Erteleyen,339,18.8,0,0.87,56.3,0.65,10.0,0.19,0
STU_12869,LGS,8,Telefonla Dağılan,651,24.9,6,0.28,49.6,0.16,5.4,0.88,1
STU_12870,YKS_TYT_AYT,11,Kaygıyla Erteleyen,467,35.0,2,0.65,43.2,0.34,8.0,0.4,0
STU_12871,YKS_TYT_AYT,11,Başlayamayan,112,7.2,2,0.46,19.7,0.49,7.4,0.28,0
STU_12872,YKS_TYT_AYT,11,Başlayamayan,91,8.2,1,0.36,49.0,0.87,8.9,0.44,0
STU_12873,LGS,8,Kaygıyla Erteleyen,274,24.8,1,0.8,48.5,0.68,8.7,0.5,1
STU_12874,YKS_TYT_AYT,Mezun,Başlayamayan,129,7.2,2,0.35,45.9,0.4,4.4,0.16,1
STU_12875,YKS_TYT_AYT,12,Yarıda Bırakan,205,23.4,3,0.75,53.3,0.13,3.1,0.24,0
STU_12876,YKS_TYT_AYT,12,Telefonla Dağılan,559,24.7,5,0.39,59.3,0.43,4.6,0.15,0
STU_12877,LGS,8,Yarıda Bırakan,182,14.6,1,0.3,61.4,0.74,5.4,0.06,0
STU_12878,YKS_TYT_AYT,11,Kaygıyla Erteleyen,229,18.6,2,0.92,41.7,0.65,10.0,0.57,1
STU_12879,LGS,8,Yarıda Bırakan,339,21.7,0,0.69,75.1,0.35,6.9,0.05,0
STU_12880,LGS,8,Başlayamayan,108,15.4,3,0.24,65.7,0.86,6.5,0.49,0
STU_12881,YKS_TYT_AYT,12,Yarıda Bırakan,167,16.9,3,0.15,43.9,0.43,5.2,0.36,0
